Marca temporal,Clase,Fecha,Hora,AM_PM,Hora_24,Apellidos_enc,Nombres_enc,ID_enc
2024/11/02 9:14:34 a. m. GMT-5,2,2024/11/02,09:14,0,09:14,gAAAAABnTFMgTgvRu2j0q0DsEDFs9WrzAEkOopGnpKv1_t-lSYe6u1FEVvoByJICarkLmozF3xZT_ZlnGshYacS4RCdGFV51SJBzJXEVz-vqvw2S4sUKxBE=,gAAAAABnTFMgnZioAVlcMj867f8QuTpWWtpUuqFPc0tTCDjAFbX3-zMoyniLz5T4ONB3fmFvWqa7oEKGE7E1TiiueqH6UIcXeA==,gAAAAABnTFMgmBekBDiBIgQGwSRKuS1L8F_cL41EPtdpXbJb6vUFszc274UXJVYpa9NmoSwSbl28z23PeVs5LYWqOduRnoZ-Ow==
2024/11/02 9:17:02 a. m. GMT-5,2,2024/11/02,09:17,0,09:17,gAAAAABnTFMgCNalLHQNiCKydw8al_vR0byEpc8huk6o0A-dl3Io_Rir5Jq4CzprAM_a9srmDDThsl2NT170U8JTW2X-2feoDw==,gAAAAABnTFMgMIVK_PjQuNel2_jLoIIfoN5oK5lA6m7-eYrZIf7aGU6T3VJ1yEmAvBnL4fLfjthfSfr-lHC-lfwUcGJg1pUQag==,gAAAAABnTFMgi2Hzhh7NbwvOyHlyW-UE6U7JUHTcEyxJoxbTD12vg6luO-JYXDqG2mxv12Q4YnDdXx66QimoG-XvZqvKOY-tgA==
2024/11/02 9:17:58 a. m. GMT-5,2,2024/11/02,09:17,0,09:17,gAAAAABnTFMgp5aI_MqWNNfGfJkuzQwPTOwwfC0vHf1WBSni17poIEk17ETl6JCDqAEfMmnh7YuZm70PRzOTdoXXpxBZfSZ9CoTsI1i2wDvsOpgC9QgnA0U=,gAAAAABnTFMg-FyFTmf7ikl2EIR053sd1k3bqdMNaBP0Td5vXQLv_0Gx22r3obqO9R86FtqQk2Xh9wk6oEz0xRLxU6xLaPoFfw==,gAAAAABnTFMgxDuvBYgO4QUDEmAp4uO1YgkBgIngusfwc4IkR9lbW1Yz_P-Lfg-q-5CYjz381vuVAKBRDDwxGiFHabe3J4kBFg==
2024/11/02 9:18:34 a. m. GMT-5,2,2024/11/02,09:18,0,09:18,gAAAAABnTFMgmrWqGveYH_gK2RTtW2duC3XQCINsRgLFrFMIAYQi3_6cssowgR4R-VJDwKMf4ucrqHTm6aUqLcP5sHb_eRk3GpiQx4UiJANHVW_6IbhUQgQ=,gAAAAABnTFMgcK-1tTdSAKxovm5pNrkdFo09y6vF2qxzYXD653xXhm06uMQ-yS3SqHOp13bCJ1UYcgiEmzMaSV-ZDpmAF7RoN2-6Uz2SRcvDRU2pfcJLmVc=,gAAAAABnTFMgjcGLvMP1zizZzpm5IGnh97jKuacwQ8aWfkTAJTOmOccgXe6So74Mdk-MC9dLUYflLbJqwEZ_kJ2wuogCpvjnPw==
2024/11/02 9:18:56 a. m. GMT-5,2,2024/11/02,09:18,0,09:18,gAAAAABnTFMgigmVZ4gkgMzYEpxIr-0mhy69J9S3hLsJnhDDDQiILMzYPuOfidBDnPkR_ZUZbvzGLy7_T7ZKKlRoVk-KrIoIZg==,gAAAAABnTFMgCDJ-pHoJ7RUj2lMX08zqXc-GrsGazyBtlOGIVodJ7DiCgbc5ems_fqTRKiH_KCp_2pSWFVOY3-kUqbidQltY3Q==,gAAAAABnTFMgjyaRx73_rDBAAedzRfrCtK3nC89zAlAJD2-j6q95uUn4q5hGV13e-2Nx4NOD_snuh9lSZraUzlY4oNSEaJ9KJA==
2024/11/02 9:18:57 a. m. GMT-5,2,2024/11/02,09:18,0,09:18,gAAAAABnTFMg94xoDybV53dMbc-HJBpTP4UxZDa-tegjZ4zEMivz0AwKX7lfxcZU9MkvhxtWcdYZyBXSDFeBGXwkpiBDv0AHkw==,gAAAAABnTFMgaugCEdksyL5032lU1MZaepgwTbn1U3fwZ28SsC5RdQnx8Ex9XgnkSFhHVpZOxi2Lck_4UYpLrEUIuvBk1TLWsA==,gAAAAABnTFMgp2OlmX0pZ4ZFE1kIfWYPVblgsSwSWV_qd_HO5HNoHJ_MB8zqEGrGbn8owLbUxA_0L6S--Gp8N0vlkb_E5eu2Qw==
2024/11/02 9:19:00 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMg5hql5ZBsPuU3KkfzNI-q827Juq9-73cJ2xn-1WTT_IYGbvbCmrbGe80FY-e3w2SAZsf--7YWBBIN6iU13xXR8A==,gAAAAABnTFMgH5QSf4qQsNrLh3wkMHo6Om4VvgHQgjg697Sv9x9rzQOcL63SiWMzSER9cf8Z0JEku0hIY_Xy0171nZgTFfP0VP4dRQBtbmD7WH0NGRcC1kc=,gAAAAABnTFMgKL5wFWSEHAasilQetmObry7EpAjUUF9fgACn1evZNXNfNIQ4QXIA7b6njIyK4MMCWvcOynzbZjfyn4fzXBbQNw==
2024/11/02 9:19:03 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMg8T2V8kDRnZ1ZAsupHFqIzICRqb6s34szasZ9-H5fDdAQtDUdgoWE7VYJQS1bzDzZqT6mQVBXbhVMeXRLoKYnbg==,gAAAAABnTFMgkIxfK5Q7xPDymlk9TSk9FHn-qn4fMjcpVa8cuZ1ILvXsdcx1SYpDq6zcAootfdqyZqR4yAvqt52NrZHZZFQvoQ==,gAAAAABnTFMgiTHeYhNFbnj-zZRbQNPPiydABNd5C_9kuO2Be7OSvvcNglade1YSYOeSgVVpiUUYzdZV190YmSAiElU-xZKsOg==
2024/11/02 9:19:03 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMg7sAUJI5fRyo4-ZuNimeyqM7R0v9yjiHabmlimZg5xMfYwpfSOzqjhzSggCRZMNRUORhgheuWyCN7DTGwGsBj_hRTHfEy3TOun4z9aYpPVc4=,gAAAAABnTFMg1lxlzfzLiq4GHHPQuTGGYZ1apfXOHKrBjX1Zyo3LTDcHCPHs_s4KXwTbKTJbysmrxeaBc4I-VzcPU-ZgJQQHdg==,gAAAAABnTFMg0uK-KQ6gogbXeyRf9UPOB_pPNmfx1bFStobvgYzT_StrsxaI2l-2lXxtFM5PHwJXZMETPudwqI5vXqxRSeRSkw==
2024/11/02 9:19:14 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMg5aRgtZfgY0ldRGB73EStTRflNL2NKWufMwESgvez_skXi0uYO-V_uiG68aTPO3XxvKxeRHSHdYSHBdX4061Q42PvUEYrna4dUjrwtq8ykNI=,gAAAAABnTFMgQ4eToPf9-uNI3Smq7kWYI703KuQ0qS0cVX_w392PGZyY74Z5C7M83t8TD_9vHA8MJC0d-Y6Q1mDA2E-s5P3vhg==,gAAAAABnTFMgwQP9v7wVgCPJb8i1Xd7CS4e5SXXkSrn4U5fHKCveu2q29LgqXkMOJGX9dXA1Fey7t8QkJy3mYUlTtgEE9nY-fA==
2024/11/02 9:19:23 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgGz0XLqtYI8g8zznc4vsXNVEAp5EeVnRLc_u_8he-gzImDUJa62F2m_ZUTBP-53eKKqTmzJ0CXJpi1cwozg6raQ==,gAAAAABnTFMgJ8zhN8adu8r7QLVJDETEhVG2yAX6zvqZPTneI3obI26zhny15QmKrwPLJGG-WM5uomSh6z7P7A9HfYy7NziulUN4CieKG51s-njP_Qb97vU=,gAAAAABnTFMg7RvMvfu0b76zKUENyRrHoFfpGQBEh6bYFFVeDPb-OLGRy-xctUxuoojdnp4iLz2MOiSYkk4B8nZumsKTl14Ayw==
2024/11/02 9:19:26 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgwXeaNoScr0aUohVI8et1-fc410meLXCESlGPxS73BQhu7wObtZDvSr6LMwBXz0hIcIvzMvySMsfFlMvDphvxqcU7jrxPnow-eEZip37eZCI=,gAAAAABnTFMgiPQ-WABpagMEHtAWD6rhrzd0LwMdaePZ0f4hNWFqJJA5YFJQNzjP0o-QaT29WYwcSMKLe9VYav9lgfabe1WaY-XvJbVETQp-G8sXH8L90d8=,gAAAAABnTFMggdTYjSVJGdIL6Lr1x6AyfPboocFZccDDTBEMoF6snx1R5Rr8jEAUH2peb1n61o-NFKXfY3JdW0qNiXW2X4nD9Q==
2024/11/02 9:19:30 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgnwADgGxZ2q2qxotdAi0GtOc1Nw7mDjXWpnsMVx0hoYs0ljQTN_JMoi-1KOT0l58NoMaJnt_v2yx6LyyJmsx2DlFgtpL6jd_mqYSdXQ2eS_M=,gAAAAABnTFMg22n3aDOf3Xjs9RYTV_OCJ0V5UE2zl-BcXKl4zchzNd9i4hh54AdICTreoHNQv4aJOnxFqML3IIEagIGwMpB66Q==,gAAAAABnTFMg9pqmY7u_HpiR6I7mydUN1Sfsvcylb61cZabQ5f7KvJ-eyQHWYXW54m2LPQKEiwTHKoRX22nVPFHY9NRG6BC7Ww==
2024/11/02 9:19:30 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgmBM4P9Tu36bsx9lBRQTWwNZN-0gjOjU30O9qfQsNWqJmWRyXuk-5dZejxFjZqoopLnpdzhFgWkqSCShJUEogBQ==,gAAAAABnTFMgCRFPVIPkbSXjw4YF2e0bZqqGne84L6zfS9tNlLMREF2UklamN3Pr-gtWg3EhpsmFtdT8RkfR7c4NSD7_gSm_WQ==,gAAAAABnTFMg8o4J-mOTPEtm9TgV0_wN87mbaRjeUd7XR7d6Db-eFcOdJBtUie1UkVXp-FGnR8IVv7P9KKeyTrUsLvhGfN0Nng==
2024/11/02 9:19:33 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgwINVPCPRooXwdtRqNYq0FuXTEQYOdk5JFx-BQCYkDJKB21-SZjngyup5KmzMAW3JHX4k-fZ6LbELvvMBSkrTyg==,gAAAAABnTFMg5N2RDEqfhcAHIEC0UtVEHfBd3L4fr-tkWqXMSiai71fc6nnLTuNPMGJazUJS_-48TWZrMzFK8sxhbhgIA9r61tBTuIuhiGKTDqQy4aT912Q=,gAAAAABnTFMg2XHg8eUQRCCsLe5Fs1xt8rVjo2ZU2lAUqOwAyAN-fDeBRqcTq5Vm7N5mxR6pML_bVnQuZlz8fWdrQjBygQplgQ==
2024/11/02 9:19:47 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgr-ZpaVmVQoz9df_oOEVwRGf10SevKmaJtc7TJ6lkOi4Ae7zdzbn8QDg-DnBD6p1vw_zIwALxKAc-i-6pKrZJrw==,gAAAAABnTFMg1_yImNywWj_jjWqRtFQTR6l31biPHb4C0ojZz7BYsc9WYKDMKphDls2i5cbf3LmihEVx5kD8pQ1Nhlip40MRgxtptI4MZrZSmTRFbFGKEs0=,gAAAAABnTFMgSb1uKRUFO9xyKbjK5tE7zQ8zDMJDFrZxZ4BOka-J0tdVHRAAQPVjQ4EdsfTUqFphARp3yTKAENOrdTc9MVSaAQ==
2024/11/02 9:19:58 a. m. GMT-5,2,2024/11/02,09:19,0,09:19,gAAAAABnTFMgZyBys8FKFKcTV9XiaEeLLSFpo_6Muy-WQnun_mJZy9cx-0Z4GkyMAhjFuYHaaAbl0ZRtnKqCXMzhnm8rM9lIIQ==,gAAAAABnTFMgiQtMt0aO2JssVmSBq6WDKYoLjNJE1bism-n_OnUEdcFGTt1i7Pl2tDyzawdxZOYSF3U-rFZlPRswkz87qkfJCA==,gAAAAABnTFMg3175PShXbNwwFhDMjgCLGlBL4DgczjMrJYoZkVgBOfFgjG57SbSELqxi1381YvAKl5dnSiVcDTi8cSnCimyC0w==
2024/11/02 9:20:14 a. m. GMT-5,2,2024/11/02,09:20,0,09:20,gAAAAABnTFMgcj_Bk_De9vQ4dgu8XT1zR61EMqk7P4YFFYr7cI4ZXBGA7aLNKzBNh9IScXCn82gXLkqoOziL_vJfcvlbUpaQ9A==,gAAAAABnTFMggY7XHP4NRskiNnlmS21JJqk21floe66E9XrC43EFM6nfanwlryA4k59DouJOO9_NXm6qibYy3k1DI7QWaplMzQ==,gAAAAABnTFMg9zniAVQkIPWuNNMVTXQnqXCed8sW10gJJb-QX1SEqa9IoKdAbOrIyLTgNF_pdzlxuI-GIU_0hSuKYnAZ9iIyPg==
2024/11/02 9:20:27 a. m. GMT-5,2,2024/11/02,09:20,0,09:20,gAAAAABnTFMgqojl0gOyb_J7c4YuTXmhjZQnwhrnpNOG6Chqss2AneOQDcNeZg75PzI_Y6nLqKclMIWIYR0YeQVdJfq1Ps5thQ==,gAAAAABnTFMgO7pmDH1YE8Ug629WIqtpGzywSnLsuddMLIYH-Itv1LtbVrIQeC2SeezxaG9eTppp5FTtbtL9pGe-fzMaHFLiBA==,gAAAAABnTFMgXgc41rCz-T2vsqjScUJRD1DNdEIXYDT9G7Nxlyb7ZRmNZScTu-iE8KScLNSLkVEqh6GyAK-hPeM29pDieIQLIw==
2024/11/02 9:20:32 a. m. GMT-5,2,2024/11/02,09:20,0,09:20,gAAAAABnTFMgsIgQVYQvRytRt9Rz9Q1nGr6DGgHn_m_tuHtxp0ZlyJ1VCteG3p1Zr57EUjiOX-YMi7tJhGZPDXYUKrednTFyuV_dCsastZyMlsXv-1Hkom0=,gAAAAABnTFMgws6SwRXGKwLbZEjDNpX_-2SzIIbubsibiTnumXkyVNbkKJ9bd12KMtJhN-vFtdiwM1saA7dL3CQU89FdxiX6iA==,gAAAAABnTFMgkFtWOo89fPu-y_HUTblgHzcIOL1E5YBnBsjB1kqiTUrb5_3-QzzIpfIqaH4_VvPsTXU58WVc8taItUfs4ugJGA==
2024/11/02 9:20:56 a. m. GMT-5,2,2024/11/02,09:20,0,09:20,gAAAAABnTFMgqu2sWfFmVcNdFGYAI1GP6bBw0Z1Td5hG-humZ0mUs6JgOCiOm0vqO_K4M9kjyA-UkQioU4uhz-XfkPV6RCxsWw==,gAAAAABnTFMg15K_YKN72xnMMvtMuLgLvHachPrh89C0f2HINWQrOGpFQ82GLT5eF-MjbnAo-r_FfVhRVPNtUGE7kzhEnfEIXA==,gAAAAABnTFMguKOsVVZHBnyZnEL6Y3UIhTRA4aUH0fmnINcFnan9XyIv1XseCv1T8YXLPoPIkLn4LfkEFyvzFSAbahvijWu1jw==
2024/11/02 9:21:07 a. m. GMT-5,2,2024/11/02,09:21,0,09:21,gAAAAABnTFMg92Vhw4V_WD7Isi1_dwn2Lkrl6ysys_a9hBVOxuxnQ6C64fV8EwJhCzFPvIoCGU-t9WZvxW14adEiPeHLzT2fvQ==,gAAAAABnTFMgJ0BcDn8qP1kB9sKjmIyOHd2ONPUW8nbogRJWmGDfONjxBSG3Bo-_5ghMdhmDPjVmNll2n5XrogQvq2oqiHXN38veUU--obEwjlazoi7TSbc=,gAAAAABnTFMgfgb1wFeHVViFs248BEOqD8s1sbDeGkvZfef6h4pxxzytSqlZFCMUL_EpYeo-NnYqToDnhKoI3Ty_pPVBVpzx1w==
2024/11/02 9:22:02 a. m. GMT-5,2,2024/11/02,09:22,0,09:22,gAAAAABnTFMgqE8zR56RSiikra3BnjidsL54oIOCxbxbfMtLxTJ1dai44ts8RB28va0AV2kZblt9RDtMU_7-zF8f5a7W0OLqeA==,gAAAAABnTFMgVhk_kxY2YEyLksgO0LiVAgzbAKb_BNFOYEYRawVoog6rYJ_PHa-QhhDNYsTj2g4Zx9XQ4m-c0VsS1FVjcwtgWMRffFSg0mW62_Qw2cXIdjM=,gAAAAABnTFMgj7no586UjMw3SYZfhgrbCef6eH6b2QnqaCPrdW5CRbSGY-isZlcNhSrv6RovABHnPtnW9ElMYB4fhuAL8P53ow==
2024/11/02 9:22:35 a. m. GMT-5,2,2024/11/02,09:22,0,09:22,gAAAAABnTFMg7hC23fosO0o9zcgY2T4n_CcDTbLVBX8FnLvJxjBcV7AHvb4Xv-Gk5i1w7M9FoE45rmTH6gYAObA27QfD5iI4gA==,gAAAAABnTFMghuBUFHdmu78v8Qz9c_d52TZzcCXSZ0Nvug6B7gnPK3MNeYixf-X2TaHAyTbuXbT39iZOy81sbEe3K8PojkurBg==,gAAAAABnTFMgQnfW52EkwXipsUL2MqqPEnvqbSSmll3lxLW2tPbcPvgeSnvwDQuSSnkHS0dxsfTs-xla8jP9h6jwuaN0sU8IPQ==
2024/11/02 9:23:33 a. m. GMT-5,2,2024/11/02,09:23,0,09:23,gAAAAABnTFMgRNd_FiBOz_1MT82stEm8qSuU2evO9F81G3IAG1kXwRHFLwu7iXIfqvGT-F_8r0dIdr03micaHA2nvKBBMwNi0A==,gAAAAABnTFMg7cZw7zHbQiwJwQpCzT_w4b3erdSgEJULl5o0jkYOpPcWcDUqyZhgA3y2cu2WG422CwFtKGpsNEJkNR_nJ-RXMLy0cZGeHGqTipDn-LB9YLA=,gAAAAABnTFMgU4PmERLLIae8bjchqZ-aydxKv1SbSu_QmZ9KhcNWj8wqhh2NTHwU6lAFTP9GE36K2XVtfq5y25bvMYNwDhCEqQ==
2024/11/02 9:24:47 a. m. GMT-5,2,2024/11/02,09:24,0,09:24,gAAAAABnTFMgJxeEFjnSgBPfWzktnOgaeQe7CMd0VIa_9HYUNE-L5rEq7h1eSjJcJz_fZi8GD9TaUSts3wATdby29YRqBaDKvw==,gAAAAABnTFMgkmy91wQfkTg35tgwFPEYgRkgOeeJA_OiDp3VwyQiVK-cBWVqhAEjAE_87Gn7dIdUYLn-pIeVUMvbdGoZid_0Iw==,gAAAAABnTFMgHAbPvUIUA5XqU30cZbCALyC6J3B0IVPFHo73aIu3VV1cBS0Zwv-RVF3hoho98j4aLlMi1pmpuZjitO_IpNFRdg==
2024/11/02 9:24:54 a. m. GMT-5,2,2024/11/02,09:24,0,09:24,gAAAAABnTFMgmgyuIEpq6WVr76zj9hj-rqTsVAFpyAx0ZR3kenOXsM8L4BTkNNN4tPmd_brvBcA47ZxHMMdz3bpOdpaV0Ep9ldayrRvZDEp6-a2tUy_D2sI=,gAAAAABnTFMgMTLGFIEnaYsvNwuaIT4vXik_o3B4EOWR1ftYdsK5RVWuPT2A1-F5AkAQWUe_g-6ZnbwOwVYQEguREFvt1qWgiw==,gAAAAABnTFMgoVbBMMhmGKXCBS2IyWFUVuJu3YNJnUhDFynTfwPnJluA27Ey4SKdYDblzOz6OcugtLMz5xLDRDeuBwkLQKcYog==
2024/11/02 9:25:01 a. m. GMT-5,2,2024/11/02,09:25,0,09:25,gAAAAABnTFMghJPyBNafskL8ouTeVn2ysE3Xu90LkD6jNu1kZz7aseeaV2vVijH3yDW0A57GCTVg8oc1zch15blTygABj_JpEg==,gAAAAABnTFMgdC59e6sM834vFujVZ4_4p-7zt7CBO8ZqQwiuP-ae1gtW252Uzkr14f-DEKApCrqmDMP9eLJs6Z8XSSZ2qUYxe7VCOhh5CcniCUG7AH2rr8Y=,gAAAAABnTFMgeyJbe3jRUlU9XK3TCE70j5cdfwI_Ke60W-O0fVmq43YzvclbJc0gPLypKxGX4QwYhXZJpBIyMdvqBPCTcGz5Iw==
2024/11/02 9:25:29 a. m. GMT-5,2,2024/11/02,09:25,0,09:25,gAAAAABnTFMgPzyYkRGhtW3CnQztYw6eAT9QZlHI0UouC2rieeIyYoPtGShg9y_6vzbMrtHpd0nAzZ3KweFxVerFhLeOjZIVIA==,gAAAAABnTFMgPPnJqxC-moRm07vWlXTFKc_JKh6ZWg38fL502V7oTYVBJDb2GvD1n48rzQAM5gZg5sE5g48aGuJgVtah180Pog==,gAAAAABnTFMgkm9wm4XasKWSf70e-_pIqQpjbrKmD1JSJZ0_mKddfe9737F5RnKtc-8Lw9FgHYOqHv-uAKQrM2jNxA7hq-LLlQ==
2024/11/02 9:26:08 a. m. GMT-5,2,2024/11/02,09:26,0,09:26,gAAAAABnTFMgc8SUTHdLMnSFbqe3gMqRF8tpWw3NTG2jTC3wJrAZ6yUm0tK5PdWusIcyaanJLkHTAdzqawuhAQUS2acQJxveQn5XaQA0ho6xaCJjbXaN0QE=,gAAAAABnTFMg0GP7XpN6F6XyVO4-JqGiILg8eAKjf5YO0GzMFf3UYyO5mGydgOpymubuUdt3C3eG3gFlXSCqpQ-dFVjArfTJVw==,gAAAAABnTFMg0JxAhBpkPESDUlk_pklUDr56AA40ocRFsOD3fJ8_q7PbXQ0xV2rfPkK2Q5jnhkuGd1UP40JMEDfCv3DDMHQF_A==
2024/11/02 9:26:10 a. m. GMT-5,2,2024/11/02,09:26,0,09:26,gAAAAABnTFMgF4npZIG13CcoerqnjKBN6lj287WowE6otIZVLiMX4Io-MAuESTN3HzdKCW2vTCRWKSNMqk5GcGPL3yRUro2Xqg==,gAAAAABnTFMgMe0CgsAY3WlRa3-6WQw94Jm9kjCbd3VRMJiN22z7B5Bwz2VbpFNQbE8YLIT0t_n6-AfI6WyWYBlm3zVb3z_FgQ==,gAAAAABnTFMgcMgpGP8jgUtZvVnggtiNIME30KV9AjeeLcFnEPYrYavryydJNkcSl5ANgmXEy0Nz9jURXbgwiOpPsXszFw_z7w==
2024/11/02 9:26:35 a. m. GMT-5,2,2024/11/02,09:26,0,09:26,gAAAAABnTFMgAxDeFE2vL6lQFhgGvja4b6w_rlTIIGzVm8z11t4togfZpBBcwE3h_-uLNbhFeOG9x_ZJ8wREQEqSn3et2a49prSkKvTKFvMKQpTezMbJeng=,gAAAAABnTFMgFy_N2mBWAssXSilXM-hKBbx0hkk3w5MDcyQTTCLZr1Wz7MIwXlIZ9Qzepun1WXiax2ur7GIShWKD5iW6iZl-eA==,gAAAAABnTFMgcG3NgecGjYHODrDt1slR31Mhec72Mo8HnvbmrTtrSG1Q5e65FZ-JMUNW_ywNQoznYKdB-0qvTkDQc0SiMPtGoQ==
2024/11/02 9:26:35 a. m. GMT-5,2,2024/11/02,09:26,0,09:26,gAAAAABnTFMgKurI68R5K4cOZGOep1XnT0pDOsKue1hh_N1PjeAbHVzw-K7H7uYzIQnhZIY74UU8XzpKQ00YHxibW2OhXzaidA==,gAAAAABnTFMg-MLUh8a7v5Q1P-aV95IvMw6HGz6D0p5S-kuptREuGbHfXL3hPdx4w3vyDSa-5JpugnBY5gFQAEWaP8DMn3Nprw==,gAAAAABnTFMgRtzMdtBuowQ3qb9oLdjIaYxXM8slex11iXn7YcPxWL7O4nfSaSS8gCwfZyILxEn1lr-_dop1Jei-nrTGW_v4eg==
2024/11/02 9:27:05 a. m. GMT-5,2,2024/11/02,09:27,0,09:27,gAAAAABnTFMgALT8eLKO0IAVo5D6zI8HA8xLl-K5AM6DzNn67mbDxfDieEx2Hx_4XhFdMjSxOu7pOmtJBeaXhor2F6vwWScxxmsNmvpeqgtW_Far80iQxcQ=,gAAAAABnTFMgagDqUCzFN1bi-UcDkYP3n3mjIEgixk8dCmVVf1OFy6NDGNAsiyJTekfJSBvX6aurmM2ZqkDB0F9rtAj_1c7oiQ==,gAAAAABnTFMgn2Ws6oN25p10fSvEQZpWHqVlOXdIOrO9iQSO1RjNl3D2so3qggLWR7YmVEPw-vuUGJXaRDSPiXlSCyzjINnJsg==
2024/11/02 9:27:06 a. m. GMT-5,2,2024/11/02,09:27,0,09:27,gAAAAABnTFMgkz8ctQOs3kWNzWCYQN5hwYEVg2dlJFSC4vnA5L8VFidtdkEXlq4fmor-RQq_RwtyinyKVzoQrnwMx4NOWjs1jg==,gAAAAABnTFMgYp0UsHjjsPGIjCiXajzd79OYT5QxW1GqHSxJq4HWaVb47x0l331FDSLuF_CUtJAJtuBZng_Yn_RBoWMuCRn02g==,gAAAAABnTFMgeDfwPMULSmt7MYKVmy0mjvA1heaJRf75KAZxIgnvRihYuoMnB1TicJYdkiUlEfBhgpln7eo7rXcQ686fV2Jw_A==
2024/11/02 9:28:04 a. m. GMT-5,2,2024/11/02,09:28,0,09:28,gAAAAABnTFMgm2KmSiVm_29ONKOKubSa29kwa0Bf6FMEnXLu06HX4kHZEcKzQv8eIO6yVWKQeTahO2tt2O5yhIoQ6X6wmkBy_A==,gAAAAABnTFMgGqLbBw3OLIKkUzoo1Sac3y6Gh3HLEKnOjdupSYS5ZlmZKRAyonrNAfC8MxpTnJ4HmdPJgChr_s_fyQcOlmmOskR0FIsMV1sFHiAK_o7vHfM=,gAAAAABnTFMgD-ztvhg8jjVHaeK4CgDRbeDncV2ltK_yWftKzWYikOPOYCKRCrMFDwuyGm7tSWo2cOiYrXvG0AP9PSA538C8LQ==
2024/11/02 9:29:07 a. m. GMT-5,2,2024/11/02,09:29,0,09:29,gAAAAABnTFMgtA9zAHWKJfHIzp1tfud7LW2tK-uumLK880S_IKHEqfkUu9wJ9D46wXkTdwhd8G-wnFOPCgiEhUqcQPLI0OxulA==,gAAAAABnTFMg5VQziPECZg0Je5GjCcnjehDeyT5YfRMtanY93lPFYeuy-EYJVHDskKUEJLVj0bdPC5y5lXQy4aZDPIYRw1a_1805YiB805t6qSwKrbxkv70=,gAAAAABnTFMg0Bs5eKGMyxbDFV64SeXQHrsIOPMtC958fNbWzVm9bBFcsmHHvBJ3qFniV_c74ogdaEyOMqnBBJc0LMplF7fMVg==
2024/11/02 9:29:12 a. m. GMT-5,2,2024/11/02,09:29,0,09:29,gAAAAABnTFMg7K-yGMiSXXmbvgZ2s2zBBmN5QBl8e9P1pp1uS72A1_GK-g_XMllyQENFBbRotel9ilnPrRnGQpy9XQJe1TFmxA==,gAAAAABnTFMgGTbDUBiV8f7itsjQk6b-J-8JIzEcZJvFyliEJPH0BJA-3r-DsKLr1WOnEBCHOnVYaymCTBQ6J75ulljyDSa7Tw==,gAAAAABnTFMg-LOjeplNlva2VnGFdluQOHFjMU505T09YeBiQka9wXuL_D5c6URaVpZWivOTJBKid2IDKkmJ4_I4yvNewwCExQ==
2024/11/02 9:29:18 a. m. GMT-5,2,2024/11/02,09:29,0,09:29,gAAAAABnTFMg8NdnKbNJW0foAYL5yTdw1TlSWDonZE-Sv4d6qdqDuiGSiSlLk8ymifr7qr0WJ2KJXQS9Rx7NJeyv76FlGPT6qQ==,gAAAAABnTFMg_M49uupiI8a2b23r3_fwSEUwPaYBz1WRni3DOO__Ot93Scv6aRkTdw1kwBB-ns3ovlElpb-AM5fcsugG9RFdUw==,gAAAAABnTFMgfZV9SCkhPY0Y3_6MmT_P6DZhc5tLR_-OuemDhQkf77UHLQvC9Sfdaq4P2dFriDWpbmai9shY_X6M-4JfGVYHcA==
2024/11/02 9:30:18 a. m. GMT-5,2,2024/11/02,09:30,0,09:30,gAAAAABnTFMgLvePCxz_QN04R3UTF72cGn0J_MmW-JKxA4z1MGynC0mabNJCT3PcEnMrxjg4fpFsp_DcDSiWMLEvUZng2whRT0psA0x6SF9IS94SQKZdf_Y=,gAAAAABnTFMgsEsLIdkAU4ZdVQORyfjGipCizetURH6i98ogyIXg2cDtJzM6qzxc7dRPOVyGBmD2ZzmyTPkZbTpFkzK0asrs5MiVMLbkwalI5SiCedkWM3Q=,gAAAAABnTFMgln1HkwJt9HRsSZ5zGkNL_NkHAIG7eSXW4me2NaJPR5r4trVva9Wub_m2dtERTfJevP_Csnzjz3wptKffekGKPw==
2024/11/02 9:30:19 a. m. GMT-5,2,2024/11/02,09:30,0,09:30,gAAAAABnTFMgPGlEzWwnESterycWmmIsqaBQ8GFsEsjiyb1rX7Fdig6cOR9bQeZO-X7rEdmIhhUHML8P4yFADrf59-guIfrOKA==,gAAAAABnTFMgwHt7aa8ZbSm1z4XxzxpDM6yL7xy6vNijW8Y-7UDu4C8bW-7bTsEXRQICglOgBvxXp2VMiYMgcr6_8AKuPfQXLw==,gAAAAABnTFMgpKLr9R0iuHxm-XAqx_qGNOcoQyHPSYdDEuEfisTLCJOoJjHOpXSewOXuupB_fjfeN2T88Uf8_LcT-qgj5we-4A==
